Budget,Robust-FW_mean,Robust-FW_std,PARWiS_mean,PARWiS_std,SELECT_mean,SELECT_std,RUCB_mean,RUCB_std,MultiSort_mean,MultiSort_std,Knockout_mean,Knockout_std
1,50.905000,27.629621,51.805000,31.316880,100.000000,0.000000,55.185000,21.465805,100.000000,0.000000,50.720000,29.750321
2,53.130000,28.548609,51.805000,31.316880,100.000000,0.000000,55.755000,15.986087,100.000000,0.000000,50.720000,29.750321
3,52.975000,27.873363,51.805000,31.316880,100.000000,0.000000,55.990000,10.695789,100.000000,0.000000,51.160000,28.885193
4,51.100000,26.940304,51.805000,31.316880,100.000000,0.000000,55.805000,8.355655,100.000000,0.000000,51.160000,28.885193
5,46.515000,27.414955,51.805000,31.316880,100.000000,0.000000,55.900000,7.118286,100.000000,0.000000,51.160000,28.885193
6,51.540000,28.329109,51.805000,31.316880,100.000000,0.000000,55.680000,6.777728,100.000000,0.000000,49.205000,28.020046
7,49.245000,28.795746,51.805000,31.316880,100.000000,0.000000,55.650000,5.786839,100.000000,0.000000,49.205000,28.020046
8,48.455000,27.489961,51.805000,31.316880,100.000000,0.000000,55.460000,5.372932,100.000000,0.000000,49.205000,28.020046
9,50.470000,29.071276,51.805000,31.316880,100.000000,0.000000,55.700000,3.830144,100.000000,0.000000,49.075000,28.523313
10,50.340000,29.786312,51.805000,31.316880,100.000000,0.000000,55.700000,3.830144,100.000000,0.000000,49.075000,28.523313
11,49.345000,30.036744,51.805000,31.316880,100.000000,0.000000,55.980000,4.563946,100.000000,0.000000,49.075000,28.523313
12,49.635000,29.620800,51.805000,31.316880,100.000000,0.000000,56.250000,2.487469,100.000000,0.000000,48.240000,28.803861
13,49.015000,29.757600,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,48.240000,28.803861
14,49.335000,30.256615,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,48.240000,28.803861
15,50.470000,29.565843,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.495000,28.162386
16,50.635000,29.678810,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.495000,28.162386
17,50.125000,29.818943,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.495000,28.162386
18,50.765000,28.998100,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,49.010000,28.843715
19,50.895000,28.743764,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,49.010000,28.843715
20,50.315000,28.845897,51.805000,31.316880,100.000000,0.000000,56.125000,1.763342,100.000000,0.000000,49.010000,28.843715
21,51.345000,28.706549,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.750000,27.999777
22,50.545000,28.840735,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.750000,27.999777
23,50.490000,28.455578,51.805000,31.316880,100.000000,0.000000,56.125000,1.763342,100.000000,0.000000,46.750000,27.999777
24,49.780000,28.376603,51.805000,31.316880,100.000000,0.000000,56.125000,1.763342,100.000000,0.000000,47.090000,29.873766
25,49.755000,28.361858,51.805000,31.316880,100.000000,0.000000,56.125000,1.763342,100.000000,0.000000,47.090000,29.873766
26,49.760000,28.847745,51.805000,31.316880,100.000000,0.000000,56.125000,1.763342,100.000000,0.000000,47.090000,29.873766
27,50.400000,28.784718,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,48.195000,27.146031
28,50.505000,28.653272,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,48.195000,27.146031
29,49.205000,28.971934,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,48.195000,27.146031
30,51.060000,28.184861,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,47.190000,29.246263
31,51.060000,28.184861,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,47.190000,29.246263
32,50.525000,28.353825,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,47.190000,29.246263
33,51.655000,28.396232,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,51.590000,29.152906
34,51.655000,28.396232,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,51.590000,29.152906
35,51.365000,28.590239,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,51.590000,29.152906
36,51.720000,28.298261,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,49.025000,29.560521
37,51.720000,28.298261,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,49.025000,29.560521
38,51.310000,28.411158,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,49.025000,29.560521
39,52.855000,27.955750,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.845000,28.318209
40,52.855000,27.955750,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.845000,28.318209
41,52.005000,28.223483,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.845000,28.318209
42,53.425000,27.571260,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.795000,28.597954
43,53.425000,27.571260,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.795000,28.597954
44,53.395000,27.580409,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,46.795000,28.597954
45,53.845000,27.323634,51.805000,31.316880,100.000000,0.000000,56.000000,0.000000,100.000000,0.000000,50.600000,28.970847
