Budget,Robust-FW_mean,Robust-FW_std,PARWiS_mean,PARWiS_std,SELECT_mean,SELECT_std,RUCB_mean,RUCB_std,MultiSort_mean,MultiSort_std,Knockout_mean,Knockout_std
1,50.252500,3.491417,38.342500,30.032049,100.000000,0.000000,50.750000,3.526684,100.000000,0.000000,98.515000,12.033693
2,50.252500,3.491417,38.342500,30.032049,100.000000,0.000000,50.607500,6.064214,100.000000,0.000000,98.515000,12.033693
3,50.252500,3.491417,38.342500,30.032049,100.000000,0.000000,50.700000,6.965271,100.000000,0.000000,98.515000,12.033693
4,50.747500,10.403845,38.342500,30.032049,100.000000,0.000000,50.510000,8.454283,100.000000,0.000000,98.515000,12.033693
5,49.767500,10.380977,38.342500,30.032049,100.000000,0.000000,50.042500,10.223842,100.000000,0.000000,98.515000,12.033693
6,49.760000,10.415608,38.342500,30.032049,100.000000,0.000000,50.300000,10.210901,100.000000,0.000000,100.000000,0.000000
7,49.755000,11.426066,38.342500,30.032049,100.000000,0.000000,50.325000,10.704059,100.000000,0.000000,100.000000,0.000000
8,49.280000,11.427449,38.342500,30.032049,100.000000,0.000000,50.600000,10.691001,100.000000,0.000000,100.000000,0.000000
9,49.272500,11.372972,38.342500,30.032049,100.000000,0.000000,50.367500,11.632871,100.000000,0.000000,98.515000,12.033693
10,49.025000,13.639900,38.342500,30.032049,100.000000,0.000000,50.385000,12.103895,100.000000,0.000000,98.515000,12.033693
11,48.565000,13.600672,38.342500,30.032049,100.000000,0.000000,50.655000,12.115217,100.000000,0.000000,98.515000,12.033693
12,48.535000,13.543219,38.342500,30.032049,100.000000,0.000000,50.912500,12.114499,100.000000,0.000000,99.010000,9.850376
13,48.040000,15.808887,38.342500,30.032049,100.000000,0.000000,50.952500,12.548366,100.000000,0.000000,99.010000,9.850376
14,47.585000,15.612023,38.342500,30.032049,100.000000,0.000000,51.190000,12.537699,100.000000,0.000000,99.010000,9.850376
15,47.575000,15.698706,38.342500,30.032049,100.000000,0.000000,51.190000,12.938756,100.000000,0.000000,98.020000,13.860000
16,47.570000,16.301000,38.342500,30.032049,100.000000,0.000000,51.195000,13.305242,100.000000,0.000000,98.020000,13.860000
17,47.115000,16.184847,38.342500,30.032049,100.000000,0.000000,50.745000,14.401475,100.000000,0.000000,98.020000,13.860000
18,47.100000,16.268067,38.342500,30.032049,100.000000,0.000000,50.515000,15.091961,100.000000,0.000000,98.020000,13.860000
19,46.397500,18.242485,38.342500,30.032049,100.000000,0.000000,50.305000,15.713274,100.000000,0.000000,98.020000,13.860000
20,45.922500,18.107602,38.342500,30.032049,100.000000,0.000000,50.042500,16.312095,100.000000,0.000000,98.020000,13.860000
21,45.967500,18.103734,38.342500,30.032049,100.000000,0.000000,50.327500,16.308096,100.000000,0.000000,98.515000,12.033693
22,44.617500,19.258828,38.342500,30.032049,100.000000,0.000000,50.055000,16.812480,100.000000,0.000000,98.515000,12.033693
23,45.462500,19.580471,38.342500,30.032049,100.000000,0.000000,50.080000,17.094988,100.000000,0.000000,98.515000,12.033693
24,45.065000,19.419533,38.342500,30.032049,100.000000,0.000000,50.317500,17.092336,100.000000,0.000000,98.515000,12.033693
25,45.080000,20.869322,38.342500,30.032049,100.000000,0.000000,50.082500,17.578522,100.000000,0.000000,98.515000,12.033693
26,45.105000,20.760876,38.342500,30.032049,100.000000,0.000000,50.320000,17.568227,100.000000,0.000000,98.515000,12.033693
27,44.620000,20.700377,38.342500,30.032049,100.000000,0.000000,50.330000,17.778881,100.000000,0.000000,98.020000,13.860000
28,44.170000,21.399909,38.342500,30.032049,100.000000,0.000000,50.282500,17.952268,100.000000,0.000000,98.020000,13.860000
29,43.755000,21.291782,38.342500,30.032049,100.000000,0.000000,50.270000,18.170845,100.000000,0.000000,98.020000,13.860000
30,43.790000,21.177013,38.342500,30.032049,100.000000,0.000000,49.770000,18.744989,100.000000,0.000000,98.020000,13.860000
31,43.390000,21.322767,38.342500,30.032049,100.000000,0.000000,49.990000,18.730988,100.000000,0.000000,98.020000,13.860000
32,43.370000,21.414028,38.342500,30.032049,100.000000,0.000000,50.237500,18.686488,100.000000,0.000000,98.020000,13.860000
33,43.445000,21.238749,38.342500,30.032049,100.000000,0.000000,50.210000,18.975666,100.000000,0.000000,99.010000,9.850376
34,43.237500,21.680114,38.342500,30.032049,100.000000,0.000000,50.185000,19.163266,100.000000,0.000000,99.010000,9.850376
35,43.232500,21.665172,38.342500,30.032049,100.000000,0.000000,50.162500,19.317022,100.000000,0.000000,99.010000,9.850376
36,42.855000,21.477057,38.342500,30.032049,100.000000,0.000000,50.135000,19.469188,100.000000,0.000000,97.525000,15.456370
37,42.475000,21.579663,38.342500,30.032049,100.000000,0.000000,50.135000,19.604318,100.000000,0.000000,97.525000,15.456370
38,42.850000,21.735225,38.342500,30.032049,100.000000,0.000000,50.090000,19.750618,100.000000,0.000000,97.525000,15.456370
39,42.887500,21.761057,38.342500,30.032049,100.000000,0.000000,50.300000,19.751772,100.000000,0.000000,100.000000,0.000000
40,43.165000,21.890701,38.342500,30.032049,100.000000,0.000000,50.240000,20.032222,100.000000,0.000000,100.000000,0.000000
41,42.740000,21.661080,38.342500,30.032049,100.000000,0.000000,50.210000,20.188695,100.000000,0.000000,100.000000,0.000000
42,42.732500,21.687547,38.342500,30.032049,100.000000,0.000000,50.420000,20.182445,100.000000,0.000000,98.515000,12.033693
43,42.995000,22.200394,38.342500,30.032049,100.000000,0.000000,50.370000,20.454660,100.000000,0.000000,98.515000,12.033693
44,43.405000,22.342079,38.342500,30.032049,100.000000,0.000000,49.872500,20.873069,100.000000,0.000000,98.515000,12.033693
45,42.975000,22.096818,38.342500,30.032049,100.000000,0.000000,50.060000,20.946214,100.000000,0.000000,100.000000,0.000000
46,42.807500,22.044652,38.342500,30.032049,100.000000,0.000000,49.817500,21.219930,100.000000,0.000000,100.000000,0.000000
47,42.787500,22.102117,38.342500,30.032049,100.000000,0.000000,49.772500,21.441187,100.000000,0.000000,100.000000,0.000000
48,42.797500,22.065306,38.342500,30.032049,100.000000,0.000000,49.725000,21.568249,100.000000,0.000000,96.040000,19.399959
49,42.200000,22.277118,38.342500,30.032049,100.000000,0.000000,49.922500,21.579973,100.000000,0.000000,96.040000,19.399959
50,42.150000,22.398716,38.342500,30.032049,100.000000,0.000000,49.655000,21.803348,100.000000,0.000000,96.040000,19.399959
51,42.152500,22.331379,38.342500,30.032049,100.000000,0.000000,49.862500,21.781124,100.000000,0.000000,99.010000,9.850376
52,42.015000,23.336554,38.342500,30.032049,100.000000,0.000000,49.992500,21.921079,100.000000,0.000000,99.010000,9.850376
53,41.610000,22.913378,38.342500,30.032049,100.000000,0.000000,50.222500,21.901181,100.000000,0.000000,99.010000,9.850376
54,42.380000,23.593497,38.342500,30.032049,100.000000,0.000000,50.200000,22.025667,100.000000,0.000000,99.010000,9.850376
55,41.610000,23.809670,38.342500,30.032049,100.000000,0.000000,50.140000,22.112279,100.000000,0.000000,99.010000,9.850376
56,41.895000,23.996176,38.342500,30.032049,100.000000,0.000000,49.885000,22.280917,100.000000,0.000000,99.010000,9.850376
57,42.077500,23.909522,38.342500,30.032049,100.000000,0.000000,49.380000,22.562870,100.000000,0.000000,97.525000,15.456370
58,41.510000,24.334952,38.342500,30.032049,100.000000,0.000000,49.622500,22.547644,100.000000,0.000000,97.525000,15.456370
59,41.805000,24.342801,38.342500,30.032049,100.000000,0.000000,49.585000,22.609462,100.000000,0.000000,97.525000,15.456370
60,41.952500,24.446758,38.342500,30.032049,100.000000,0.000000,49.340000,22.763170,100.000000,0.000000,99.505000,6.982834
61,42.432500,25.086933,38.342500,30.032049,100.000000,0.000000,49.547500,22.756515,100.000000,0.000000,99.505000,6.982834
62,42.797500,25.230740,38.342500,30.032049,100.000000,0.000000,49.762500,22.738675,100.000000,0.000000,99.505000,6.982834
63,42.452500,25.062502,38.342500,30.032049,100.000000,0.000000,49.752500,22.828546,100.000000,0.000000,97.030000,16.888135
64,43.085000,26.021006,38.342500,30.032049,100.000000,0.000000,49.445000,22.953692,100.000000,0.000000,97.030000,16.888135
65,42.415000,25.690422,38.342500,30.032049,100.000000,0.000000,49.195000,23.082666,100.000000,0.000000,97.030000,16.888135
66,42.292500,25.565909,38.342500,30.032049,100.000000,0.000000,49.167500,23.142940,100.000000,0.000000,99.010000,9.850376
67,42.357500,25.971493,38.342500,30.032049,100.000000,0.000000,49.122500,23.138145,100.000000,0.000000,99.010000,9.850376
68,41.997500,25.905332,38.342500,30.032049,100.000000,0.000000,49.087500,23.191455,100.000000,0.000000,99.010000,9.850376
69,42.232500,25.882034,38.342500,30.032049,100.000000,0.000000,48.892500,23.483179,100.000000,0.000000,97.030000,16.888135
70,42.272500,25.643313,38.342500,30.032049,100.000000,0.000000,49.097500,23.443213,100.000000,0.000000,97.030000,16.888135
71,42.272500,25.716036,38.342500,30.032049,100.000000,0.000000,49.300000,23.410201,100.000000,0.000000,97.030000,16.888135
72,42.312500,25.619399,38.342500,30.032049,100.000000,0.000000,49.365000,23.515937,100.000000,0.000000,98.515000,12.033693
73,42.155000,25.733606,38.342500,30.032049,100.000000,0.000000,49.475000,23.612378,100.000000,0.000000,98.515000,12.033693
74,41.830000,25.685961,38.342500,30.032049,100.000000,0.000000,49.195000,23.680730,100.000000,0.000000,98.515000,12.033693
